id,temperature,soiling_ratio,voltage,current,module_temperature,efficiency,voltage_v,current_a,light_lux,temperature_c,power_w,fault_label
10286,25.7123969139433,0.620242294588852,65.446347090008,2.63067700803345,31.886167410483,0.633858963086432,35.95,3.8,20269,38.1,136.61,Dusted
16800,7.55494767019303,0.492869638032104,33.0990340004968,3.37655973084396,11.5624697468341,0.524922268031122,32.81,4.86,52657,21.1,159.46,Normal
,,,,,,,24.39,0.15,51253,49.6,3.63,Open_Circuit
,,,,,,,16.67,1.95,9318,43,32.48,Shaded
15218,42.0842784916892,0.788307368924206,15.2339410197022,0.972715002880086,47.3824601632128,0.536843335477205,26.27,5.04,25619,24.2,132.4,Dusted
2971,15.7894794894657,0.655313169452261,42.8309640837911,0.41639187569339,28.2649005715873,0.535826717172515,28.58,4.3,4538,46.5,122.89,Shaded
,,,,,,,15.99,2.5,4476,28.3,39.9,Shaded
,,,,,,,21.32,1.99,9592,58.8,42.45,Shaded
,,,,,,,26.67,4.18,15715,26.4,111.61,Dusted
15166,7.78558525698225,0.732474401980069,37.0318997727381,0.21377699131443,5.92590212283701,0.42870163061903,18.56,7.29,65689,24.1,135.3,Normal
7146,19.7918554350658,0.505044468949091,36.6850902360151,3.28265024733458,24.4957435158234,0.579697026860828,31.7,3.92,35878,47.1,124.26,Normal
9327,28.3660887151859,0.678848991687396,37.4253468509419,1.07804151611796,33.257773348558,0.477044356722333,33.39,5.61,32815,56.9,187.32,Normal
,,,,,,,17.05,0.12,84834,49.6,2.05,Open_Circuit
,,,,,,,25.1,0.1,82646,58.4,2.43,Open_Circuit
14615,17.9401276831187,0.969986720290752,3.83967022481556,0.586153034975837,20.9302448902718,0.488675011561021,35.89,6.93,49951,39.2,248.72,Normal
10800,21.956373770022,0.616081675148955,25.9960300608063,0.0565984850780385,27.3080858612872,0.534641665644115,21.92,0.01,48524,45,0.22,Open_Circuit
18213,13.5161722550741,0.979922017052003,39.5650311793961,2.27633479620888,19.4005992091451,0.778822984663328,36.01,5.57,88091,29.1,200.58,Normal
3546,30.9993699972816,0.769954037232708,2.99209082317851,3.19196567673907,33.5826600533263,0.749461554849728,27.04,4.77,85035,27.1,128.98,Normal
,,,,,,,26.35,0.07,76391,46.7,1.82,Open_Circuit
,,,,,,,27.55,0.11,47142,27.1,2.94,Open_Circuit
1935,12.2045846798243,0.401990924311528,0,3.75484942303691,,0.567715179551315,29.7,4.71,72187,38.1,139.89,Normal
7638,6.52793622268856,0.802390773539093,0,1.36662577411924,10.6845962176909,0.476381248023497,28.07,0.98,14898,36.3,27.51,Shaded
3706,28.6605248121413,0.724276613822743,41.6301909578566,3.16612664380007,37.3760568678179,0.504110132697819,20.66,7.82,58994,24.1,161.56,Normal
,,,,,,,27.9,0.14,53056,52.3,3.93,Open_Circuit
,,,,,,,18.48,0.08,74665,25.3,1.39,Open_Circuit
,,,,,,,20.24,0.11,53302,43,2.23,Open_Circuit
,,,,,,,24.55,0.02,38600,27.3,0.54,Open_Circuit
13006,22.2985459860087,0.827368696361109,30.49025698973,3.32437402021716,26.6460309798565,0.590152859386478,29.79,0.02,27251,26.3,0.6,Open_Circuit
1142,29.4484516236325,0.433687233664519,0,1.95026111453626,36.2688070217059,0.377922118665047,22.66,7.77,24843,25.1,176.07,Dusted
,,,,,,,15.56,2.99,10688,37.6,46.57,Shaded
14322,27.4162154148611,0.864778103136332,2.85434574632675,5.13292444546945,31.9914975382771,0.6153046519158,24.24,2.64,46775,58.8,63.99,Normal
10065,12.0634177049924,0.566294723552,54.4315568161858,2.643999758085,18.3736762384448,0.514081274698798,18.47,7.08,80329,34.2,130.77,Normal
1431,49.6367029758432,0.951240906977175,26.7372553991355,0.594190688563099,52.658127920932,0.505136830226071,32.94,6.45,23852,63.7,212.46,Dusted
9619,21.2035759106805,0.479289807485753,10.7013199009708,1.45358958822865,25.02776172058,0.584765084761247,35.67,3.71,40611,48,132.34,Normal
,,,,,,,27.12,2.08,2595,34,56.51,Shaded
745,22.2506838820526,0.893614040480235,12.0209063460475,1.22702015229455,27.8579971865818,0.611417599004885,25.64,1.59,69210,60.3,40.77,Normal
,,,,,,,27.64,0.02,84331,32.3,0.47,Open_Circuit
7209,19.7593699191637,0.621788641220842,0,0.470920885077308,24.3732889682928,0.58790136286355,37.1,3.07,22716,51.3,113.9,Dusted
5273,25.2670721570222,0.881347313184118,31.641836599981,1.26210821866901,31.2796374402189,0.630154134442602,28.42,6.33,96433,50.6,179.9,Normal
,,,,,,,22.8,2.39,25557,52.2,54.47,Dusted
584,16.2862132491739,,0,3.22284907057979,25.322042107955,0.523354595076847,32.78,5.56,7240,32.7,182.26,Shaded
10406,11.0687594773962,0.748106744478314,9.36563258698371,2.60064887301931,15.9709594348217,0.594299293643563,22.32,1.44,54901,47.5,32.14,Normal
,,,,,,,31.6,0.09,41146,50.6,2.74,Open_Circuit
,,,,,,,24.17,0.06,48635,25.3,1.36,Open_Circuit
,,,,,,,18.82,2.16,21853,60,40.58,Dusted
17123,35.524606775634,0.894398278322048,7.05394515992826,1.36450664118414,43.509801190603,0,24.39,1.21,60018,38.1,29.51,Normal
,,,,,,,34.64,0.08,62701,35.7,2.74,Open_Circuit
3945,18.2338978353951,0.547980742898359,40.8446059736514,1.32495755133754,23.1734306619482,0.428970296941414,33.29,7.27,60292,38.7,242.02,Normal
1632,27.8928896197972,0.792034476268445,13.9138778099807,0.0167115603765557,28.3414508703418,0.484519925616813,26.43,7.8,13487,35.4,206.15,Shaded
2169,43.2231488846013,0.523582837108159,33.8809284940985,1.67052446813676,,0.490585296780017,27.08,7.56,4453,47.6,204.72,Shaded
8951,10.676352318162,0.968625774836825,23.2503011067123,3.0593293199255,15.0949627447531,0.662659751504822,23.46,5.95,2435,41.5,139.59,Shaded
,,,,,,,15.73,3.37,12718,25.1,53.07,Shaded
,,,,,,,19.86,0.05,74710,25.8,0.94,Open_Circuit
,,,,,,,23.87,0.12,38803,41.5,2.91,Open_Circuit
8467,31.3058027373254,0.641537357248072,,0.0105845879244186,32.4018361341393,0.370509461035123,19.85,0.29,6680,50.7,5.76,Shaded
12096,21.6099820289662,0.879554183781485,0,1.44957651945735,,0.49068529842999,28.24,4.77,90690,29.8,134.7,Normal
8658,29.9565666853623,,36.7457573290499,0.630201117531429,37.6192449690992,0,28.6,2.18,71787,37.7,62.35,Normal
5264,7.07088636600308,0.728415851588349,0.448083112611738,2.54102618010649,14.8019891986536,0.528110517965641,18.5,4.8,19934,28.6,88.8,Dusted
15225,18.4638992827298,0.917505255581454,13.6069501373417,,20.2725822605077,0.654447678431682,28.09,1.51,90220,57.8,42.42,Normal
,,,,,,,22.55,2.54,8437,37.2,57.17,Shaded
12883,22.6752316153036,0.919836236160961,0,2.30728746997931,26.7142758289017,0.621279565622819,18.58,7.22,78774,61.2,134.15,Normal
4996,26.4352729257602,0.658369151536373,23.739519030759,2.88359554096639,31.2035850150419,0.503397000376734,33.61,2.45,88066,57.7,82.34,Normal
,,,,,,,23.03,4.02,25367,50,92.61,Dusted
2638,12.6628476513482,0.840676975231221,28.1304530818927,1.71147699855873,18.1148981552666,0.734365760537037,28.82,6.45,59940,60.2,185.89,Normal
14037,18.4559581254401,0.811232841057139,19.6677495379045,2.19264344651848,20.2060487875875,0.623800126373506,34.25,7.33,51074,39.8,251.05,Normal
,,,,,,,32.21,0.1,72904,30.9,3.16,Open_Circuit
,,,,,,,26.89,2.06,25716,34.5,55.5,Dusted
,,,,,,,29.07,3.26,16999,52.9,94.7,Dusted
8847,,0.8590478889617,19.9099129289591,1.37180031268568,32.9273853589339,0.285284024682712,21.72,0.69,37678,23.7,14.99,Normal
1685,9.39975441676964,0.895010301851067,0,0.878269050406498,17.477179245008,0.623799441251039,29.82,6.37,28280,52,189.95,Dusted
12427,,0.605259623399435,32.1232714123757,1.73227285523039,35.2589577790609,0.484527781539521,31.81,4.22,41377,41.6,134.24,Normal
14571,18.256993615584,0.622528468118693,,3.53179624070815,26.24349038696,0.50720225159164,20.53,4.09,59828,46.1,83.97,Normal
10404,16.1288484014085,0.963126931910042,0,0.810754860522635,8.42445259437856,0.514505727834154,29.4,2.29,46718,56.7,67.33,Normal
,,,,,,,23.6,3.81,12506,37.3,89.97,Shaded
14106,32.6874065444524,0.436396212081427,40.4364954319063,3.69276434938186,35.6009786883659,0.549122803877172,33.41,0.67,17065,24.7,22.38,Dusted
10830,18.6292624273233,0.618433776874794,19.4299303901315,0.0800088033392314,25.3636943307799,0.494069705031255,31.56,0.56,31325,61.8,17.67,Normal
1327,,0.521880813876116,7.36600707798073,1.1902144703303,39.9617498551839,0.366050777778765,31.45,5.36,67548,55.3,168.57,Normal
9166,45.2675819798474,0.958247705486919,18.5215509676546,,46.4093726752607,0.4863554918455,35.39,5.97,13788,56.7,211.28,Shaded
,,,,,,,20.37,3.64,19723,53.7,74.13,Dusted
12759,18.4059642121791,,0,0.734062110930474,,0.612370327923949,18.77,2.46,29327,46.3,46.17,Dusted
9998,4.60408617893792,0.83485095719408,19.5944971292319,0.158844880297575,13.0372475887642,0.684102096919881,20.73,2.05,55951,37.7,42.5,Normal
2483,0,0.520900342456179,0,2.08276074864969,3.2270212767815,0.554774702143023,31.71,0.31,70745,44.2,9.83,Normal
,,,,,,,29.9,2.96,26083,27.5,88.55,Dusted
,,,,,,,26.64,0.01,68766,58.7,0.18,Open_Circuit
7886,9.96051660721867,0.716686236372286,26.1277294559082,,14.0407689753727,0.494617155414932,22.22,2.97,21889,34.7,65.99,Dusted
14906,23.8571850715221,0.761300906223755,0,4.40517498330629,25.311407660002,0.684076631106661,30.16,4.7,63349,37.8,141.75,Normal
,,,,,,,33.32,0.04,67779,25.4,1.48,Open_Circuit
,,,,,,,31.6,2.6,20177,31.6,82.07,Dusted
,,,,,,,23.08,0.03,59533,34.4,0.8,Open_Circuit
19124,25.6510173389091,0.832285753664441,33.9249649990807,2.48638313283577,26.9292297748969,0.488584100187402,27.71,3.76,99131,47.9,104.19,Normal
1544,,0.99465559048962,24.0816238975148,1.22707113542229,22.0707321311132,0.79600010839051,27.3,7.49,6991,56.1,204.48,Shaded
10076,34.770742709264,0.510435014215227,59.1082003328405,,39.2516704831132,0.644386021742395,21.53,4.54,28845,51.6,97.75,Dusted
16872,44.3854738227671,0.962362934204455,27.7858138209138,1.73229788077306,49.8203261531624,0.434441593707578,36.01,3.63,49997,58.7,130.72,Normal
14502,13.887573264929,0.891953721748654,7.32407418662468,2.52483308416995,20.0956622401415,0.626969901764174,19.88,4,58530,23,79.52,Normal
19816,23.5269175765904,0.999316353828918,47.0079855989432,0.338984234020106,,0.770037024131679,32.56,6.33,20016,33.2,206.1,Dusted
12228,36.75950263629,0.678162972902631,20.7506415927292,0.307315612094587,42.1128984944961,0.4404478020421,34.99,4.32,17709,40.2,151.16,Dusted
3831,11.3082286896121,0.991879611847271,28.0678019756218,3.09296659775041,14.1144412210934,0.861826888205282,34.6,0.09,98108,30,3.11,Open_Circuit
14505,33.6609988825854,0.932370540763522,0,2.44053921469748,40.6294604028962,0.724632329790041,23.26,4.52,15153,47.2,105.14,Dusted
9599,33.181420321692,0.472424213461573,11.8109905753968,1.16103762348905,38.5387161092608,0.376936435138389,21.24,1.86,14130,62.1,39.51,Shaded
16002,22.0492882307814,,,1.57596115300487,28.0750506822497,0.499276937094763,20.38,7.07,8392,60.9,144.09,Shaded
8302,15.3167306131476,0.45298560005663,18.8445348410363,1.9531602733067,21.8201866030244,0.484348343206899,33.27,0.97,48898,23.1,32.27,Normal
,,,,,,,18.13,3.28,24434,49.1,59.39,Dusted
5726,29.8801185134487,0.573991983598508,0,0.4211320724575,35.4057377927653,0.363102950994569,36.56,6.55,46718,31.2,239.47,Normal
,,,,,,,26.81,3.4,10692,49,91.12,Shaded
618,35.6423158481237,0.729895562802241,39.3099778586787,1.36610396982186,40.2524220741988,0.451146221004915,37.93,0.36,95545,53.3,13.65,Normal
,,,,,,,30.63,0.11,75455,26.4,3.43,Open_Circuit
,,,,,,,17.25,0.11,33825,53.9,1.88,Open_Circuit
17249,28.6769871383598,0.828655144373609,,2.78403638675329,34.9456580268193,0.492163670232444,22.43,5.21,80498,62,116.86,Normal
,,,,,,,29.19,2.12,15808,32.5,61.84,Dusted
,,,,,,,23.32,0.15,64950,49.4,3.48,Open_Circuit
8424,33.6885524917952,0.663985869760278,0,0.296904295860678,38.6622957515205,0.523551400729092,37.21,7.35,76147,23.9,273.49,Normal
,,,,,,,30.51,0.05,81583,25.8,1.42,Open_Circuit
4114,9.73651471751746,0.655880314532085,23.1499706918795,0.446744172234685,,0.431840617752259,33.69,7.71,25652,58,259.75,Dusted
,,,,,,,16.2,0,43871,48.7,0.02,Open_Circuit
3320,22.4802853930591,0.627970693150214,7.78973111245924,2.32210846415653,23.3569505172447,0.426346392622752,21.68,4.96,2649,39.5,107.53,Shaded
19478,21.1119801249736,0.903106897543035,0,1.4226732992203,28.1663061355399,0.27926616675042,25.87,2.41,87711,48.5,62.35,Normal
4585,39.7145865466664,0.812931412613677,0,2.54428694064023,41.1792837241058,0.642237284303952,34.79,1.11,94117,63.9,38.62,Normal
11332,8.57176570518552,0.788395341327398,18.1730660682063,4.05899528732531,10.3994326581074,0.671534555987173,28.76,2.27,27861,44,65.29,Dusted
,,,,,,,20.18,3.8,7385,39.7,76.58,Shaded
,,,,,,,18.79,2.59,23169,34.5,48.62,Dusted
,,,,,,,34.97,0.03,31592,51.8,1.13,Open_Circuit
14696,31.4669528481033,0.656759914721636,43.6537563281296,3.44159266114657,40.1366545594173,0.525984924149902,28.19,6.68,8678,58.8,188.31,Shaded
,,,,,,,22.54,0.14,35698,39.4,3.13,Open_Circuit
,,,,,,,20.24,0.06,52376,38.6,1.3,Open_Circuit
1297,33.156457002612,0.852794950596505,28.2969316265603,0.503440979890013,34.0324465478129,0.49719944390324,24.11,6.72,74616,32.5,162.02,Normal
5995,23.0606391688621,0.725865377516523,0,0.895153125717017,27.1804507978192,0.400956819692694,20.63,0.1,62859,57.7,2.06,Open_Circuit
,,,,,,,18.42,0.01,54424,50.7,0.13,Open_Circuit
9298,57.7275010214255,0.617045539473977,6.09001123936276,0.425071614708323,65,0.409519938888904,23.66,7,33603,33.5,165.62,Normal
19629,25.9241674143148,0.674529730784157,10.5469257816253,1.44356411948088,,0.56029984479897,25.71,1.21,47039,24.9,31.11,Normal
17571,20.0742141952141,0.818395392533935,4.142685531213,1.29490130237803,25.3881840556347,0.451695017688624,23.31,6.29,57564,39.8,146.62,Normal
8293,34.4601238408262,0.426440190106399,0,0.858040698971152,38.9548568026949,0.47807424981432,29.53,1.12,17417,46.4,33.07,Dusted
8584,,0.973080978774573,1.08708743224602,0.595656262416974,46.2638814863233,0.592760115884534,25.98,0.11,68662,27.6,2.86,Open_Circuit
8291,9.8545812805206,0.911356797727149,,3.16816967661979,19.5787615695278,0.72034394856485,30.73,1.24,72571,24.5,38.11,Normal
8016,15.1138065521969,,26.6955209855299,3.01010227920178,17.2914617830267,0.639814140713654,30.24,5.12,98698,49.9,154.83,Normal
23,34.9172126070468,0.59382340401046,25.2292677881779,0.39073722218934,40.7376960988595,0.536360575682448,19.53,6.68,8458,37.4,130.46,Shaded
,,,,,,,18.91,3.99,27458,59.9,75.47,Dusted
,,,,,,,25.14,3.11,16412,39.6,78.27,Dusted
9236,46.8290618010007,0.700533221201881,23.381025671893,2.30786477078214,50.5984338424523,0.550587770840802,31.6,2.9,15985,63.2,91.64,Dusted
15473,6.38213611993247,0.862519724520994,0,2.18162075060294,10.723500313493,0.466436547455181,34.05,6.44,24940,38.9,219.28,Dusted
14871,17.2604310819014,0.493764461463836,8.73079775587424,2.31612562561376,19.9574908763561,0.54557994906495,37.77,4.82,7170,37.2,182.05,Shaded
10954,21.8156650895899,0.561034530823797,,0.99763357668898,23.879108798974,0.449268311075312,30.56,6.86,88261,63,209.64,Normal
19668,20.1676902304159,0.5092804112247,20.8253393901628,1.84757107308405,23.1699550955953,0.51592308806329,31.31,7.7,36411,22.6,241.09,Normal
17366,19.9307278636223,0.868514221098282,0,1.37006930019761,25.9691316276333,0.307122903953976,34.29,6.25,90251,44.7,214.31,Normal
12019,24.3289718402855,0.721627625278055,0,,29.8380689888021,0.442262537691593,19.81,5.02,53352,30.8,99.45,Normal
407,4.45185494909033,0.638267480209772,11.197389269701,0.752968738493838,10.9142109014675,0.578098921105528,25.14,5.88,21483,59.4,147.82,Dusted
10952,43.2700457453162,0.426481738391479,0,4.77574204481927,49.0031487067604,0.571634896218744,24.37,4.7,66972,23.4,114.54,Normal
,,,,,,,18.38,0.03,70854,59.5,0.48,Open_Circuit
5734,14.9463100114192,0.564951078802257,0,1.69236769495924,19.0224845669879,0.427721124710436,27.85,4.22,56120,58.8,117.53,Normal
18379,28.8439007531346,0.645380929829487,0,0.552916380109284,33.1232352724422,0.370734737549641,31.06,7.06,23025,55.8,219.28,Dusted
14600,14.8758186007546,0.869892816576483,10.4935395979416,1.52965634932022,23.8048447427183,0.571916012314537,23.03,3.18,81952,62.5,73.24,Normal
,,,,,,,28.81,0.07,48736,51.1,2.07,Open_Circuit
,,,,,,,16.57,0.02,60965,36.9,0.41,Open_Circuit
15319,50.9366657203215,0.911166132817891,20.8011955765318,1.61949733061818,56.6736350387955,0.323237453926323,24.37,7.85,12346,32,191.3,Shaded
10765,,0.709060934057282,4.70721291736835,3.55623431226411,26.1243637871161,0.454428831962178,33.27,6.15,60963,33.6,204.61,Normal
,,,,,,,18.9,0.13,52159,44.5,2.45,Open_Circuit
13326,21.1575307961554,,,0.854581163828338,24.9347670390174,0.618908957348856,22.9,7.35,65117,43.9,168.31,Normal
18608,6.99312700026606,0.651816680857117,20.9373512944497,1.39858992136433,10.4812133080218,0.497041138313099,18.81,0.58,10488,40.3,10.91,Shaded
,,,,,,,19.72,2.74,9474,49.1,54.08,Shaded
,,,,,,,16.84,0.14,63270,31,2.38,Open_Circuit
,,,,,,,30.13,0.13,58380,38,3.82,Open_Circuit
13220,15.6894848659143,0.762223641909899,1.07030009183101,1.61684775313086,23.1704564875065,0.323229265482106,31.04,7.76,55727,46.9,240.87,Normal
7645,18.3167930830048,0.5916712131713,22.9660819444671,2.45747900575844,29.0493984336018,0.584493724185982,22.37,0.73,77055,38.8,16.33,Normal
,,,,,,,29.1,2.41,3983,42.5,70.26,Shaded
5179,28.6474089988,0.551141065880102,1.15513534361693,1.86451821170797,34.6871824440132,0.471347767825867,24.39,5.77,61791,51.6,140.73,Normal
,,,,,,,28.62,0.14,61301,58.9,4.04,Open_Circuit
5796,46.559686684748,0.913229764996493,20.3126615403882,5.09867912943948,48.1744135082094,0.781161351144524,29.19,3.1,3714,29,90.49,Shaded
2010,18.9097208489192,0.421815882320523,6.48902412030892,2.06286751673348,22.2096439306664,0.416651533746176,28.31,6.43,42380,55.5,182.03,Normal
17694,32.1944063180618,0.606775359327911,0,1.01148975953643,33.4049920603364,0.324868580335632,32.08,0.59,17210,62.5,18.93,Dusted
1240,35.1916731062912,0.581449585945045,61.968241279768,1.79648450265495,40.4352319019026,0.661726606467973,35.72,7.27,27875,54.7,259.68,Dusted
2208,16.9745471776807,,0,2.577093059068,23.0797951000128,0.624005818372849,22.18,1.46,91655,38.3,32.38,Normal
19273,13.8320031286213,0.703384706564612,14.3160359326213,3.4133854558446,17.1423824591213,0.617816112712446,26.19,4.52,74784,35.7,118.38,Normal
1521,,0.809667690392194,0,0.432335161761582,44.4981475679886,0.276130941731779,19.99,6.81,6864,31,136.13,Shaded
8970,36.1330052872366,0.868301059578841,0,1.53464714655973,38.9884944622446,0.583243116480559,23.39,3.27,16157,34.8,76.49,Dusted
15861,42.6110235982051,0.482642560725333,0,1.8845224155828,50.0143531542305,0.611251870382023,24.47,7.21,33283,62.1,176.43,Normal
,,,,,,,22.92,3.01,24035,33.9,68.96,Dusted
11303,31.7862274105153,0.799774945302494,0,0.549181883041259,38.8653712134052,0.321123508185321,20.52,4.53,13001,57.2,92.96,Shaded
,,,,,,,23.26,0.05,50672,56,1.19,Open_Circuit
,,,,,,,20.8,0.02,59103,33.5,0.37,Open_Circuit
,,,,,,,27.51,0.13,73700,50.5,3.47,Open_Circuit
18147,25.238882352582,0.574616912767487,7.99320087970806,2.17347103198214,30.9131760096654,0.472526408935142,25.3,4.54,37732,59.1,114.86,Normal
,,,,,,,25.69,3.05,13826,54.3,78.27,Shaded
17280,36.7411489050761,0.472242343314114,27.6286052649602,2.66000603405111,39.849172207538,0.631408619783581,30.08,1.7,99332,21,51.14,Normal
,,,,,,,16.45,2.68,7667,35.1,44.15,Shaded
,,,,,,,15.49,1.6,2634,53.3,24.73,Shaded
4173,,0.544510784587392,33.7926249457355,0.367734939921434,37.7666946264602,0.484383700891756,18.93,5.57,98369,64.5,105.44,Normal
,,,,,,,24.86,3.8,8248,40.9,94.39,Shaded
,,,,,,,29.41,3.56,3793,36.5,104.79,Shaded
18117,10.9755527677934,0.684686247280276,27.6347112245956,0.412613525219666,16.5006905207626,0.523677553706939,31.67,7.24,89442,61.7,229.29,Normal
6137,47.9713164139638,0.846961490526461,27.8770661111448,1.14720898400625,53.3565179021689,0.340981514786158,31.05,6.21,96025,25.8,192.82,Normal
,,,,,,,31.62,4.58,18786,30.9,144.95,Dusted
,,,,,,,19.43,0.05,62030,35,0.98,Open_Circuit
8494,34.3538277640088,0.475866539276932,3.66587851081015,1.01446565347162,41.9160378773617,0.425670700316356,28.28,1.59,13704,48.5,44.97,Shaded
5744,25.5659241136258,0.674502168731475,6.24084092502507,1.60152252886856,27.805301239856,0.507862881013776,23.4,4.49,55187,27.9,105.07,Normal
,,,,,,,26.23,2.41,3446,50,63.29,Shaded
,,,,,,,28.01,0.08,34485,54.4,2.38,Open_Circuit
8017,3.61362625180696,0.553560154182021,0,0.310091129582448,12.8540080511593,0.534575675368384,21.6,3.15,31444,36.6,68.04,Normal
,,,,,,,22.65,3.76,8063,31.3,85.11,Shaded
,,,,,,,26.47,0.06,60939,27,1.52,Open_Circuit
,,,,,,,23.48,0.04,59338,54.6,0.85,Open_Circuit
1420,32.6280052705227,0.785371773336811,0,3.38105757438976,36.6155227666846,0.49023784505121,36.19,2.05,77129,25,74.19,Normal
,,,,,,,25.23,2.58,21799,38.9,65.1,Dusted
3715,33.4264528397817,0.901244745807574,8.01023769491773,0.858513879946322,36.3150321228418,0.400697837888196,27.04,5.83,30068,26.2,157.64,Normal
14102,25.6340133891684,,8.19987659994235,0.531866277394702,37.8844171648736,0.390899935616809,27.47,5.54,77447,50.2,152.18,Normal
